utt_id,allosaurus-eng,atc-w2v2,atc-xlsr,base.en,canary-1b,crisperwhisper,distil-large-v3,distil-small.en,espeak-phone,hubert-large,jasper,moonshine-base,parakeet,quartznet,qwen2audio,seamless-m4t-v2,small.en,sphinx-enus,tiny,tiny.en,vosk-small,w2v2-large-lv60,w2v2-swbd,w2v2-xlsr-cv,wav2vec2-base,wav2vec2-robust,wavlm-large,xlsr-1b-cv
ALL_004_TUR_HT2_S046,0.26666666666666666,0.3125,0.625,0.0625,0.0625,0.0625,0.0625,0.0625,0.2,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.125,0.0625,0.1875,0.125
ALL_004_TUR_HT2_S047,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.21428571428571427,0.0,0.0,0.5714285714285714,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857,0.14285714285714285
ALL_004_TUR_HT2_S048,0.7222222222222222,0.3157894736842105,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.10526315789473684,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.10526315789473684
ALL_004_TUR_HT2_S049,0.5625,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0
ALL_004_TUR_HT2_S050,0.5,0.23529411764705882,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.29411764705882354,0.11764705882352941,0.5882352941176471,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0
ALL_004_TUR_HT2_S051,0.75,0.0625,0.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
ALL_004_TUR_HT2_S052,0.8125,0.0625,0.625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL_004_TUR_HT2_S053,0.75,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.3076923076923077,0.0
ALL_004_TUR_HT2_S054,0.8571428571428571,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.2,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4,0.0,0.13333333333333333,0.2,0.2,0.0,0.2,0.0
ALL_004_TUR_HT2_S055,0.6875,0.11764705882352941,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL_004_TUR_HT2_S056,0.7222222222222222,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL_004_TUR_HT2_S057,0.29411764705882354,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.35294117647058826,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.0,0.0
ALL_004_TUR_HT2_S058,0.5294117647058824,0.47058823529411764,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.0,0.35294117647058826,0.0
ALL_004_TUR_HT2_S059,0.7857142857142857,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
ALL_004_TUR_HT2_S060,0.5333333333333333,0.26666666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667
ALL_014_TUR_HT2_S046,0.2,0.25,0.4375,0.0625,0.0625,0.0625,0.0625,0.0625,0.2,0.1875,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.25,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.3125,0.0625,0.375,0.125
ALL_014_TUR_HT2_S047,0.7857142857142857,0.35714285714285715,0.6428571428571429,0.5,0.5,0.0,0.21428571428571427,0.5,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.7857142857142857,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.42857142857142855
ALL_014_TUR_HT2_S048,0.7222222222222222,0.47368421052631576,0.631578947368421,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684,0.16666666666666666,0.21052631578947367,0.10526315789473684,0.2631578947368421,0.0,0.10526315789473684,0.0,0.2631578947368421,0.0,0.5263157894736842,0.2631578947368421,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.3157894736842105,0.15789473684210525,0.3684210526315789,0.10526315789473684,0.3684210526315789,0.21052631578947367
ALL_014_TUR_HT2_S049,0.8125,0.1875,0.5,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.1875,0.0
ALL_014_TUR_HT2_S050,0.6875,0.35294117647058826,0.5294117647058824,0.17647058823529413,0.0,0.0,0.0,0.0,0.1875,0.0,0.058823529411764705,0.17647058823529413,0.0,0.23529411764705882,0.058823529411764705,0.0,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.29411764705882354,0.058823529411764705
ALL_014_TUR_HT2_S051,0.8125,0.1875,0.6875,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0625,0.375,0.0,0.125,0.0,0.0,0.0,0.8125,0.125,0.125,0.0,0.0,0.0625,0.0,0.4375,0.0,0.1875,0.0625
ALL_014_TUR_HT2_S052,0.875,0.125,0.5625,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.125,0.0625,0.0,0.0,0.0625,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
ALL_014_TUR_HT2_S053,0.8333333333333334,0.5384615384615384,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0
ALL_014_TUR_HT2_S054,1.0,0.4,0.6,0.13333333333333333,0.0,0.0,0.0,0.13333333333333333,0.2857142857142857,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.8666666666666667,0.3333333333333333,0.4,0.8,0.2,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.4,0.0
ALL_014_TUR_HT2_S055,0.8125,0.058823529411764705,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.17647058823529413,0.0
ALL_014_TUR_HT2_S056,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.05555555555555555,0.0,0.3888888888888889,0.0,0.0,0.0,0.2777777777777778,0.0
ALL_014_TUR_HT2_S057,0.6470588235294118,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.8235294117647058,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.23529411764705882,0.4117647058823529,0.11764705882352941
ALL_014_TUR_HT2_S058,0.6470588235294118,0.29411764705882354,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.6470588235294118,0.5882352941176471,0.29411764705882354,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.23529411764705882,0.0
ALL_014_TUR_HT2_S059,0.5,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
ALL_014_TUR_HT2_S060,0.4666666666666667,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.0,0.0,0.0
ALL_025_TUR_HT2_S046,0.3333333333333333,0.1875,0.375,0.0625,0.0625,0.0625,0.0625,0.0625,0.06666666666666667,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.1875,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,0.125
ALL_025_TUR_HT2_S047,0.6428571428571429,0.5,0.7857142857142857,0.14285714285714285,0.0,0.0,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427,0.0,0.35714285714285715,0.21428571428571427,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.5,0.0,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142
